Gender,Age,Openness,Neuroticism,Conscientiousness,Agreeableness,Extraversion,Personality (Class label)
Female,58,2,10,6,4,9,Serious
Male,18,4,6,1,4,7,Dependable
Female,44,3,1,7,7,10,Extraverted
Male,21,7,9,9,9,4,Dependable
Female,41,1,2,8,1,7,Lively
Male,38,8,8,10,3,1,Responsible
Female,24,3,10,6,2,6,Dependable
Male,23,4,2,4,10,4,Dependable
Female,34,9,3,5,8,9,Responsible
Male,39,7,10,3,7,9,Responsible
Female,58,6,1,8,7,9,Serious
Male,40,3,4,3,10,3,Lively
Female,48,1,3,7,2,10,Extraverted
Male,40,8,8,4,2,8,Responsible
Female,48,7,9,2,9,7,Extraverted
Male,53,1,1,10,4,7,Extraverted
Female,44,9,8,2,6,1,Responsible
Male,44,6,10,10,8,3,Extraverted
Female,42,7,9,3,6,3,Responsible
Male,59,9,8,2,9,2,Serious
Female,50,9,9,10,5,10,Extraverted
Male,57,3,2,3,3,4,Serious
Female,60,9,7,2,10,2,Serious
Male,37,6,5,3,3,6,Responsible
Female,23,6,8,3,9,4,Dependable
Male,48,2,1,6,2,4,Extraverted
Female,19,2,6,2,3,1,Dependable
Male,51,3,2,3,10,2,Extraverted
Female,20,6,1,2,8,8,Dependable
Male,28,8,4,5,10,2,Dependable
Female,41,9,1,7,1,10,Responsible
Male,55,1,1,6,3,9,Extraverted
Female,19,2,5,2,3,3,Dependable
Male,31,8,8,10,5,7,Responsible
Female,27,5,10,10,8,5,Dependable
Male,22,6,2,4,4,4,Dependable
Female,19,7,2,3,7,9,Dependable
Male,28,9,3,4,8,7,Dependable
Female,55,8,3,2,6,10,Serious
Male,19,2,3,5,8,9,Dependable
Female,46,4,2,6,5,2,Extraverted
Male,57,6,6,4,6,4,Serious
Female,36,1,5,10,7,9,Lively
Male,43,1,2,7,5,9,Extraverted
Female,56,6,2,5,1,1,Serious
Male,43,3,7,9,3,2,Extraverted
Female,63,5,9,2,9,5,Serious
Male,57,3,3,8,9,8,Serious
Female,44,5,8,4,2,4,Extraverted
Male,47,4,7,8,5,10,Extraverted
Female,62,1,9,6,2,8,Serious
Male,20,7,4,6,5,4,Dependable
Female,19,7,1,2,10,2,Dependable
Male,33,1,1,1,9,5,Lively
Female,25,10,2,8,6,7,Dependable
Male,30,8,1,8,5,1,Responsible
Female,24,3,6,9,6,9,Dependable
Male,45,3,8,5,9,1,Extraverted
Female,50,2,6,3,4,8,Extraverted
Male,31,7,5,8,1,4,Responsible
Female,31,3,8,7,9,10,Lively
Male,36,5,7,8,7,4,Lively
Female,58,8,7,7,8,8,Serious
Male,19,8,5,7,3,9,Dependable
Female,20,2,4,7,3,2,Dependable
Male,52,7,5,10,6,5,Extraverted
Female,19,4,2,2,9,1,Dependable
Male,26,2,9,7,3,7,Dependable
Female,30,1,5,1,7,10,Lively
Male,60,2,4,4,8,1,Serious
Female,44,8,5,1,6,1,Responsible
Male,44,4,7,8,1,5,Extraverted
Female,30,1,3,7,2,10,Lively
Male,23,5,9,5,2,8,Dependable
Female,30,10,6,7,8,10,Responsible
Male,63,1,5,4,7,3,Serious
Female,46,7,5,3,3,3,Extraverted
Male,18,4,3,6,7,9,Dependable
Female,42,8,10,10,9,6,Responsible
Male,51,2,5,2,3,6,Extraverted
Female,19,3,6,8,7,3,Dependable
Male,62,3,5,6,1,3,Serious
Female,37,2,5,6,6,6,Lively
Male,38,10,9,10,6,2,Responsible
Female,18,2,3,1,5,9,Dependable
Male,36,10,7,2,6,1,Responsible
Female,59,2,5,5,3,2,Serious
Male,20,9,3,1,10,3,Dependable
Female,21,10,7,4,9,3,Dependable
Male,49,8,10,10,2,2,Extraverted
Female,42,7,7,1,10,6,Responsible
Male,25,8,1,5,6,3,Dependable
Female,60,3,1,2,5,3,Serious
Male,48,3,5,2,10,4,Extraverted
Female,33,6,10,5,7,7,Lively
Male,53,1,3,1,1,5,Extraverted
Female,25,8,10,6,9,9,Dependable
Male,27,4,3,7,7,10,Dependable
Female,24,1,5,3,5,3,Dependable
Male,52,6,10,1,1,4,Extraverted
Female,53,8,1,1,6,9,Extraverted
Male,63,4,4,9,6,3,Serious
Female,59,9,2,5,8,6,Serious
Male,44,6,10,2,8,3,Extraverted
Female,24,2,5,10,7,8,Dependable
Male,45,4,5,9,8,3,Extraverted
Female,60,10,1,8,1,1,Serious
Male,58,4,5,7,9,8,Serious
Female,24,10,4,5,5,9,Dependable
Male,48,1,5,8,1,2,Extraverted
Female,55,6,7,3,3,6,Serious
Male,39,6,1,4,3,6,Responsible
Female,46,5,6,3,7,2,Extraverted
Male,19,6,2,4,6,4,Dependable
Female,51,5,4,2,8,9,Extraverted
Male,58,7,3,5,8,9,Serious
Female,45,9,1,8,3,7,Responsible
Male,55,4,4,6,9,5,Serious
Female,61,9,1,2,6,6,Serious
Male,61,5,9,1,2,9,Serious
Female,50,6,4,9,3,2,Extraverted
Male,37,4,9,6,4,6,Lively
Female,44,2,7,5,2,2,Extraverted
Male,62,9,4,3,7,10,Serious
Female,33,3,10,5,6,2,Lively
Male,27,4,1,3,5,2,Dependable
Female,19,5,9,5,10,7,Dependable
Male,46,8,7,9,3,4,Extraverted
Female,53,5,7,9,6,1,Extraverted
Male,34,7,4,3,6,5,Responsible
Female,56,9,2,7,10,6,Serious
Male,18,8,3,5,5,2,Dependable
Female,22,7,10,10,8,1,Dependable
Male,32,3,6,1,9,4,Lively
Female,32,2,7,6,3,4,Lively
Male,61,8,7,6,8,10,Serious
Female,52,5,9,9,4,1,Extraverted
Male,42,10,4,6,6,4,Responsible
Female,25,1,2,3,5,4,Dependable
Male,41,9,3,8,4,9,Responsible
Female,25,10,8,1,6,9,Dependable
Male,49,5,3,6,7,5,Extraverted
Female,29,7,4,2,9,7,Dependable
Male,50,1,1,5,7,4,Extraverted
Female,38,5,3,5,5,10,Lively
Male,30,3,6,3,2,3,Lively
Female,51,8,6,3,9,7,Extraverted
Male,37,1,1,8,10,3,Lively
Female,38,1,5,10,9,9,Lively
Male,41,9,9,6,9,6,Responsible
Female,40,2,10,8,8,4,Lively
Male,23,9,6,2,4,4,Dependable
Female,41,3,6,4,6,10,Lively
Male,57,2,2,8,2,6,Serious
Female,62,3,1,4,10,2,Serious
Male,20,4,6,5,5,2,Dependable
Female,41,10,2,3,9,3,Responsible
Male,41,1,2,3,6,6,Lively
Female,51,10,7,3,4,6,Extraverted
Male,58,6,7,7,9,3,Serious
Female,54,10,2,8,5,7,Serious
Male,42,9,10,1,4,8,Responsible
Female,26,2,4,1,1,9,Dependable
Male,62,1,5,6,1,8,Serious
Female,24,2,3,3,9,8,Dependable
Male,26,5,4,1,5,8,Dependable
Female,36,9,5,7,6,9,Responsible
Male,43,3,7,7,1,2,Extraverted
Female,53,7,7,1,9,3,Serious
Male,34,5,1,2,7,4,Lively
Female,25,2,9,3,2,8,Dependable
Male,59,5,3,4,3,5,Serious
Female,31,2,9,9,10,5,Lively
Male,59,1,7,7,10,5,Serious
Female,47,9,4,1,6,6,Extraverted
Male,46,5,6,2,7,3,Extraverted
Female,22,9,4,1,9,7,Dependable
Male,39,1,4,3,2,6,Lively
Female,47,6,3,7,1,10,Extraverted
Male,62,9,9,8,2,8,Serious
Female,35,2,10,8,10,6,Lively
Male,55,7,1,1,2,7,Serious
Female,31,10,3,8,5,10,Responsible
Male,52,6,4,3,5,2,Extraverted
Female,49,2,3,3,8,4,Extraverted
Male,37,5,5,1,8,9,Lively
Female,27,1,8,8,4,1,Lively
Male,32,8,2,6,1,9,Responsible
Female,59,7,1,10,6,10,Serious
Male,20,6,3,2,10,8,Dependable
Female,44,9,7,8,10,2,Responsible
Male,39,5,5,9,6,3,Lively
Female,38,1,2,3,5,7,Lively
Male,54,9,10,2,2,6,Serious
Female,61,5,6,10,8,8,Serious
Male,58,3,6,7,1,6,Serious
Female,34,8,3,6,8,3,Responsible
Male,46,6,2,9,9,7,Extraverted
Female,50,4,8,2,6,3,Extraverted
Male,47,8,2,3,6,3,Extraverted
Female,27,2,10,7,6,10,Lively
Male,52,1,3,9,4,1,Extraverted
Female,46,2,4,5,4,8,Extraverted
Male,19,1,10,3,2,3,Dependable
Female,58,5,9,9,3,10,Serious
Male,34,2,7,5,1,8,Lively
Female,26,7,5,9,4,5,Dependable
Male,38,2,7,5,6,4,Lively
Female,23,7,3,9,10,7,Dependable
Male,19,10,5,2,6,4,Dependable
Female,18,7,3,7,6,10,Dependable
Male,60,3,7,6,9,4,Serious
Female,19,3,9,6,2,1,Dependable
Male,48,3,6,8,3,4,Extraverted
Female,42,10,5,4,10,2,Responsible
Male,24,8,4,4,8,2,Dependable
Female,45,2,3,6,7,6,Extraverted
Male,59,1,10,1,5,6,Serious
Female,61,8,6,8,7,10,Serious
Male,20,3,3,6,4,2,Dependable
Female,31,7,5,10,9,7,Lively
Male,22,6,5,4,2,4,Dependable
Female,19,7,3,2,7,6,Dependable
Male,41,2,7,7,10,1,Lively
Female,47,10,10,5,1,9,Extraverted
Male,64,3,8,4,7,7,Serious
Female,44,10,4,2,6,6,Responsible
Male,20,10,4,1,2,10,Dependable
Female,39,4,10,9,7,6,Lively
Male,52,5,7,1,10,3,Extraverted
Female,52,5,1,7,8,2,Extraverted
Male,58,9,9,3,10,10,Serious
Female,54,4,4,9,6,4,Extraverted
Male,46,3,5,2,4,1,Extraverted
Female,60,1,7,4,9,6,Serious
Male,27,2,2,6,1,2,Dependable
Female,43,9,1,3,2,1,Responsible
Male,54,5,2,4,8,7,Serious
Female,52,7,1,10,8,9,Extraverted
Male,59,10,1,3,8,1,Serious
Female,19,9,9,8,5,3,Dependable
Male,37,1,9,8,9,4,Lively
Female,44,10,1,9,7,10,Responsible
Male,30,10,10,9,4,6,Responsible
Female,28,3,9,3,1,2,Dependable
Male,25,2,4,2,1,7,Dependable
Female,59,5,4,10,5,7,Serious
Male,59,2,7,3,4,5,Serious
Female,43,1,7,4,7,7,Extraverted
Male,28,9,3,4,1,7,Dependable
Female,37,7,4,1,4,9,Responsible
Male,41,10,3,7,6,2,Responsible
Female,37,3,5,3,2,5,Lively
Male,33,6,2,2,8,10,Lively
Female,63,6,9,3,2,9,Serious
Male,18,9,9,8,10,9,Dependable
Female,27,9,2,1,1,8,Dependable
Male,55,8,6,2,6,5,Serious
Female,36,9,8,8,9,3,Responsible
Male,44,2,1,8,7,10,Extraverted
Female,45,2,2,2,2,3,Extraverted
Male,44,10,10,2,5,2,Responsible
Female,43,9,6,2,8,7,Responsible
Male,56,4,8,5,5,9,Serious
Female,64,5,9,8,10,1,Serious
Male,62,6,2,2,3,9,Serious
Female,63,6,10,2,1,10,Serious
Male,56,6,1,2,7,1,Serious
Female,28,3,6,2,9,8,Dependable
Male,49,5,5,3,9,10,Extraverted
Female,56,6,4,6,8,10,Serious
Male,35,2,5,10,4,2,Lively
Female,34,2,9,6,8,2,Lively
Male,38,2,3,3,1,8,Lively
Female,23,2,7,7,2,10,Dependable
Male,29,4,7,5,2,4,Lively
Female,38,3,3,6,1,5,Lively
Male,46,1,9,5,9,6,Extraverted
Female,22,5,3,9,10,2,Dependable
Male,54,9,3,1,5,8,Serious
Female,29,3,9,9,7,7,Lively
Male,31,7,4,4,5,3,Responsible
Female,46,9,4,8,4,2,Responsible
Male,35,6,2,9,5,1,Responsible
Female,43,3,9,7,4,9,Extraverted
Male,52,4,5,9,5,8,Extraverted
Female,18,9,8,3,6,4,Dependable
Male,57,5,4,9,10,2,Serious
Female,47,1,6,1,3,2,Extraverted
Male,24,10,7,3,2,3,Dependable
Female,47,6,2,7,3,10,Extraverted
Male,35,7,10,6,7,6,Responsible
Female,22,5,2,9,3,8,Dependable
Male,47,10,9,9,4,7,Extraverted
Female,32,8,2,9,9,9,Responsible
Male,63,7,7,1,9,4,Serious
Female,45,1,6,9,9,5,Extraverted
Male,27,10,10,8,6,6,Dependable
Female,61,9,8,9,8,3,Serious
Male,32,3,3,4,4,8,Lively
Female,44,9,1,10,7,4,Responsible
Male,21,6,3,5,2,2,Dependable
Female,31,9,1,1,8,10,Responsible
Male,18,9,7,10,6,10,Dependable
Female,55,5,10,10,6,8,Serious
Male,38,2,7,3,4,6,Lively
Female,28,3,8,1,2,4,Dependable
Male,59,6,4,4,3,7,Serious
Female,45,8,8,3,1,6,Extraverted
Male,32,2,7,6,5,9,Lively
Female,54,10,6,10,4,10,Serious
Male,53,6,6,6,7,2,Extraverted
Female,39,10,6,10,1,7,Responsible
Male,18,1,10,9,1,2,Dependable
Female,50,1,8,4,8,9,Extraverted
Male,33,8,6,7,10,2,Responsible
Female,21,1,3,1,4,7,Dependable
Male,35,9,4,10,8,10,Responsible
Female,35,10,9,4,1,9,Responsible
Male,26,2,3,5,2,10,Dependable
Female,34,7,8,7,3,8,Responsible
Male,30,8,6,7,8,9,Dependable
Female,23,8,7,7,8,9,Dependable
Male,64,9,8,4,7,8,Serious
Female,48,6,1,10,5,2,Extraverted
Male,39,1,9,6,9,10,Lively
Female,62,4,4,9,2,2,Serious
Male,37,2,6,10,10,1,Lively
Female,57,5,5,3,8,6,Serious
Male,48,9,5,6,7,7,Extraverted
Female,38,1,5,10,2,10,Lively
Male,36,7,5,10,10,5,Responsible
Female,56,6,3,5,3,1,Serious
Male,21,2,3,1,10,4,Dependable
Female,62,5,8,9,1,3,Serious
Male,39,8,8,4,3,9,Responsible
Female,43,10,7,3,1,10,Responsible
Male,19,5,9,3,3,7,Dependable
Female,46,3,6,7,7,9,Extraverted
Male,55,10,2,6,5,4,Serious
Female,47,10,3,10,3,10,Extraverted
Male,31,7,10,5,1,9,Lively
Female,37,9,6,3,3,2,Responsible
Male,60,8,2,2,2,6,Serious
Female,63,5,9,8,1,10,Serious
Male,48,1,8,5,3,5,Extraverted
Female,55,1,8,2,9,5,Serious
Male,34,3,5,2,6,8,Lively
Female,19,1,7,9,9,7,Dependable
Male,23,9,5,4,8,4,Dependable
Female,23,6,2,7,7,10,Dependable
Male,24,7,8,8,6,3,Dependable
Female,22,1,4,5,8,7,Dependable
Male,42,1,9,2,9,9,Lively
Female,60,5,7,8,3,3,Serious
Male,27,4,10,8,5,10,Dependable
Female,21,9,8,4,2,7,Dependable
Male,41,1,5,8,8,10,Lively
Female,39,3,8,8,4,3,Lively
Male,25,10,10,10,7,8,Dependable
Female,36,1,10,10,1,6,Lively
Male,59,7,3,2,3,6,Serious
Female,53,6,9,10,3,5,Extraverted
Male,56,7,9,5,1,6,Serious
Female,28,3,1,4,8,9,Dependable
Male,30,3,7,8,8,3,Lively
Female,59,10,7,10,5,2,Serious
Male,36,8,1,7,10,9,Responsible
Female,55,5,1,3,3,1,Serious
Male,48,9,2,8,10,7,Extraverted
Female,37,6,5,8,4,9,Lively
Male,29,3,6,5,8,1,Lively
Female,32,6,1,6,7,3,Lively
Male,53,2,10,4,7,10,Extraverted
Female,38,4,2,8,10,9,Lively
Male,46,4,2,8,4,6,Extraverted
Female,61,4,2,3,7,1,Serious
Male,58,9,3,8,7,6,Serious
Female,32,8,9,2,9,9,Responsible
Male,23,4,4,6,1,9,Dependable
Female,53,4,7,2,8,1,Extraverted
Male,39,10,3,7,2,8,Responsible
Female,43,10,4,10,2,10,Responsible
Male,51,2,8,6,7,7,Extraverted
Female,44,4,4,10,4,2,Extraverted
Male,26,8,2,6,7,10,Dependable
Female,44,3,3,8,5,6,Extraverted
Male,32,9,3,6,4,3,Responsible
Female,19,7,10,4,1,4,Dependable
Male,47,6,3,9,9,4,Extraverted
Female,48,1,6,1,1,7,Extraverted
Male,46,3,2,1,10,3,Extraverted
Female,60,9,1,5,7,3,Serious
Male,39,3,9,8,1,5,Lively
Female,34,2,1,8,3,7,Lively
Male,45,7,8,9,8,7,Extraverted
Female,34,1,1,1,9,2,Lively
Male,46,7,2,2,1,4,Extraverted
Female,33,10,5,1,5,3,Responsible
Male,33,10,3,4,7,7,Responsible
Female,42,7,6,10,4,7,Responsible
Male,45,6,5,4,3,5,Extraverted
Female,41,2,1,1,1,2,Lively
Male,60,9,6,1,3,2,Serious
Female,29,10,1,6,3,1,Responsible
Male,20,10,6,1,3,3,Dependable
Female,19,2,3,7,2,6,Dependable
Male,42,10,2,2,4,9,Responsible
Female,59,6,4,9,2,8,Serious
Male,20,7,1,4,6,4,Dependable
Female,32,6,7,7,2,5,Lively
Male,28,6,2,10,9,1,Dependable
Female,58,5,9,3,6,2,Serious
Male,45,4,10,4,8,5,Extraverted
Female,42,6,6,3,7,1,Responsible
Male,31,9,10,2,8,8,Responsible
Female,23,10,9,3,4,8,Dependable
Male,21,6,4,8,8,5,Dependable
Female,63,4,6,4,10,6,Serious
Male,61,5,5,4,6,6,Serious
Female,43,9,7,10,6,10,Responsible
Male,20,5,1,9,5,2,Dependable
Female,62,1,3,2,5,2,Serious
Male,30,4,4,9,10,9,Lively
Female,63,9,4,3,5,2,Serious
Male,42,1,2,10,8,9,Lively
Female,41,2,8,8,10,4,Lively
Male,50,8,1,6,4,4,Extraverted
Female,37,5,7,10,3,3,Lively
Male,44,10,10,5,1,6,Responsible
Female,64,1,8,2,7,6,Serious
Male,32,10,2,7,8,1,Responsible
Female,18,4,4,8,7,6,Dependable
Male,62,8,7,10,5,3,Serious
Female,45,10,2,8,10,5,Responsible
Male,36,4,10,7,3,8,Lively
Female,26,4,2,5,7,3,Dependable
Male,18,6,5,4,4,3,Dependable
Female,58,3,3,10,5,5,Serious
Male,39,9,6,8,3,4,Responsible
Female,23,4,3,2,4,3,Dependable
Male,34,10,3,7,4,5,Responsible
Female,62,10,10,10,8,4,Serious
Male,47,3,1,6,9,9,Extraverted
Female,51,3,7,2,4,10,Extraverted
Male,50,4,5,2,5,9,Extraverted
Female,61,10,2,9,10,2,Serious
Male,37,5,10,7,7,8,Lively
Female,60,2,5,10,6,8,Serious
Male,50,7,7,6,3,5,Extraverted
Female,20,10,5,4,9,9,Dependable
Male,49,9,7,5,3,9,Extraverted
Female,52,4,1,10,5,3,Extraverted
Male,59,9,9,7,2,2,Serious
Female,28,9,10,9,8,3,Dependable
Male,23,6,5,8,3,9,Dependable
Female,34,7,1,7,4,1,Responsible
Male,58,2,4,2,5,10,Serious
Female,53,10,1,2,8,7,Serious
Male,31,4,10,5,3,10,Lively
Female,35,10,2,7,3,1,Responsible
Male,45,7,7,1,6,10,Extraverted
Female,38,4,2,3,3,1,Lively
Male,45,5,10,6,2,3,Extraverted
Female,53,2,1,10,6,2,Extraverted
Male,30,4,1,5,3,9,Lively
Female,19,9,10,4,4,1,Dependable
Male,53,8,6,4,10,4,Serious
Female,50,2,3,10,9,10,Extraverted
Male,55,6,8,9,6,5,Serious
Female,41,2,7,6,5,1,Lively
Male,26,9,6,2,3,5,Dependable
Female,50,10,8,6,1,2,Extraverted
Male,29,3,3,7,7,5,Lively
Female,36,9,6,3,6,2,Responsible
Male,55,1,10,6,2,6,Extraverted
Female,39,3,5,6,6,6,Lively
Male,45,1,2,10,1,9,Extraverted
Female,50,10,7,9,8,10,Extraverted
Male,62,6,1,1,7,9,Serious
Female,27,6,7,2,4,5,Dependable
Male,33,10,8,5,8,5,Responsible
Female,60,1,3,7,6,3,Serious
Male,22,10,1,4,2,3,Dependable
Female,32,5,1,7,9,3,Lively
Male,64,7,5,9,10,3,Serious
Female,49,3,6,5,10,9,Extraverted
Male,53,4,9,8,6,8,Extraverted
Female,52,2,5,3,3,6,Extraverted
Male,53,1,10,10,2,7,Extraverted
Female,55,9,7,4,3,7,Serious
Male,50,3,7,4,4,1,Extraverted
Female,28,7,1,10,5,1,Dependable
Male,29,3,4,8,6,1,Lively
Female,63,9,1,5,9,10,Serious
Male,40,2,8,8,5,7,Lively
Female,39,2,1,2,6,4,Lively
Male,38,7,2,3,4,3,Responsible
Female,24,9,5,2,10,10,Dependable
Male,42,3,9,2,10,8,Lively
Female,50,3,1,10,1,4,Extraverted
Male,26,1,5,5,8,6,Dependable
Female,50,10,6,6,1,5,Extraverted
Male,19,9,1,10,7,10,Dependable
Female,45,10,4,9,5,10,Responsible
Male,30,5,9,9,4,5,Lively
Female,47,10,2,2,5,3,Responsible
Male,20,8,5,1,9,8,Dependable
Female,48,1,7,1,3,7,Extraverted
Male,22,6,3,4,4,6,Dependable
Female,52,4,6,4,4,6,Extraverted
Male,38,9,1,2,8,10,Responsible
Female,31,1,4,3,7,2,Lively
Male,42,3,6,4,6,2,Lively
Female,47,4,5,7,7,1,Extraverted
Male,50,2,3,5,1,7,Extraverted
Female,52,1,10,7,4,6,Extraverted
Male,34,5,10,5,4,4,Lively
Female,43,5,4,3,2,7,Extraverted
Male,33,10,7,4,5,5,Responsible
Female,38,5,4,2,9,2,Responsible
Male,53,4,4,9,6,1,Extraverted
Female,33,10,9,7,2,7,Responsible
Male,50,4,8,5,4,7,Extraverted
Female,39,7,9,9,9,8,Responsible
Male,37,10,4,4,5,5,Responsible
Female,35,8,1,7,9,6,Responsible
Male,47,10,9,10,2,2,Responsible
Female,22,6,9,10,6,1,Dependable
Male,29,1,6,10,5,9,Lively
Female,51,6,7,9,8,5,Extraverted
Male,25,2,7,10,6,7,Dependable
Female,57,3,7,10,8,6,Serious
Male,47,2,5,2,2,10,Extraverted
Female,45,8,7,5,10,1,Responsible
Male,36,6,6,2,9,8,Lively
Female,62,4,3,4,1,3,Serious
Male,61,7,5,10,8,1,Serious
Female,28,9,9,1,9,6,Dependable
Male,38,6,7,6,7,3,Responsible
Female,18,1,2,2,4,1,Dependable
Male,57,2,10,10,3,3,Serious
Female,23,5,3,1,5,10,Dependable
Male,26,7,3,8,4,6,Dependable
Female,60,7,1,4,4,10,Serious
Male,26,8,3,1,5,5,Dependable
Female,58,3,3,9,3,9,Serious
Male,36,3,4,7,8,9,Lively
Female,28,8,4,9,4,6,Dependable
Male,25,8,10,5,7,5,Dependable
Female,28,10,10,5,3,2,Dependable
Male,54,1,4,4,7,6,Extraverted
Female,60,4,5,2,2,2,Serious
Male,54,4,5,8,3,10,Extraverted
Female,35,10,8,5,2,3,Responsible
Male,19,10,4,1,4,6,Dependable
Female,57,2,6,10,9,3,Serious
Male,43,6,9,4,5,4,Responsible
Female,58,3,3,1,3,5,Serious
Male,47,5,6,3,10,1,Extraverted
Female,46,1,7,4,1,2,Extraverted
Male,40,7,5,1,3,1,Responsible
Female,64,3,1,3,1,6,Serious
Male,35,8,2,6,1,1,Responsible
Female,28,4,8,3,10,10,Dependable
Male,49,4,4,6,6,6,Extraverted
Female,41,4,6,9,10,5,Lively
Male,23,6,6,5,2,7,Dependable
Female,45,10,7,1,3,8,Responsible
Male,37,2,7,9,9,5,Lively
Female,46,2,9,10,2,6,Extraverted
Male,52,5,3,2,6,7,Extraverted
Female,57,4,6,9,9,5,Serious
Male,18,4,10,6,8,8,Dependable
Female,58,4,10,6,6,9,Serious
Male,39,9,6,10,5,3,Responsible
Female,52,6,4,2,9,7,Extraverted
Male,37,7,10,2,4,10,Responsible
Female,56,3,9,9,1,1,Serious
Male,21,9,6,3,7,1,Dependable
Female,51,2,5,3,4,4,Extraverted
Male,46,6,8,6,6,5,Extraverted
Female,44,10,9,6,9,10,Responsible
Male,42,6,5,1,6,10,Extraverted
Female,33,4,2,7,2,10,Lively
Male,47,5,9,7,6,2,Extraverted
Female,39,3,7,5,9,6,Lively
Male,49,5,5,10,3,10,Extraverted
Female,26,3,6,6,7,1,Dependable
Male,31,1,3,5,2,6,Lively
Female,27,1,8,10,5,1,Lively
Male,18,8,8,4,5,5,Dependable
Female,19,4,7,1,9,6,Dependable
Male,44,8,4,5,6,4,Responsible
Female,56,3,1,7,10,6,Serious
Male,38,7,5,2,5,4,Responsible
Female,33,1,10,7,1,8,Lively
Male,45,3,6,10,7,6,Extraverted
Female,59,5,8,7,4,2,Serious
Male,39,9,3,4,9,4,Responsible
Female,42,6,10,8,4,9,Extraverted
Male,42,1,3,6,1,10,Lively
Female,46,10,1,10,1,2,Responsible
Male,27,3,9,8,5,9,Dependable
Female,51,3,3,10,6,5,Extraverted
Male,19,9,2,8,9,7,Dependable
Female,25,1,8,4,7,2,Dependable
Male,19,5,2,6,2,9,Dependable
Female,56,10,7,2,5,3,Serious
Male,25,10,7,6,10,7,Dependable
Female,18,2,4,8,10,4,Dependable
Male,24,1,8,1,6,2,Dependable
Female,45,4,2,6,9,4,Extraverted
Male,42,10,8,6,1,1,Responsible
Female,48,3,8,8,6,6,Extraverted
Male,58,2,3,2,3,4,Serious
Female,41,8,1,3,10,7,Responsible
Male,38,4,3,1,10,9,Lively
Female,50,3,8,4,2,4,Extraverted
Male,61,7,2,6,2,6,Serious
Female,48,9,4,3,6,8,Extraverted
Male,33,2,10,6,5,4,Lively
Female,42,1,7,1,10,7,Lively
Male,48,9,8,4,1,7,Extraverted
Female,31,8,1,4,6,2,Responsible
Male,19,3,1,2,2,9,Dependable
Female,29,3,1,3,3,4,Lively
Male,58,2,9,10,5,7,Serious
Female,18,8,1,2,8,10,Dependable
Male,59,5,4,7,2,7,Serious
Female,37,2,7,4,1,10,Lively
Male,19,8,1,8,10,2,Dependable
Female,61,9,7,1,10,6,Serious
Male,62,8,6,1,4,8,Serious
Female,49,2,5,5,3,10,Extraverted
Male,32,9,1,4,5,8,Responsible
Female,60,7,6,10,3,7,Serious
Male,46,7,4,5,8,7,Extraverted
Female,48,10,3,5,2,1,Extraverted
Male,31,9,10,9,1,2,Responsible
Female,37,10,2,9,6,3,Responsible
Male,24,8,1,1,9,6,Dependable
Female,41,4,9,9,3,5,Lively
Male,33,4,6,8,4,2,Lively
Female,58,10,6,3,3,10,Serious
Male,50,5,1,5,4,4,Extraverted
Female,21,5,4,7,8,7,Dependable
Male,50,4,3,9,3,6,Extraverted
Female,52,9,7,2,6,10,Extraverted
Male,51,5,4,7,4,3,Extraverted
Female,18,5,7,10,4,2,Dependable
Male,52,9,1,6,6,9,Extraverted
Female,20,10,10,10,10,9,Dependable
Male,38,5,9,4,3,8,Lively
Female,20,4,4,9,6,9,Dependable
Male,58,9,4,6,9,2,Serious
Female,58,3,5,5,5,10,Serious
Male,41,8,3,9,7,10,Responsible
Female,45,2,5,2,1,9,Extraverted
Male,50,1,6,6,8,9,Extraverted
Female,37,4,1,9,1,6,Lively
Male,38,2,2,1,6,4,Lively
Female,32,9,4,6,5,3,Responsible
Male,49,10,8,5,4,9,Extraverted
Female,55,2,2,8,4,4,Serious
Male,64,5,10,6,3,9,Serious
Female,56,5,2,8,9,10,Serious
Male,22,10,10,9,8,5,Dependable
Female,19,6,10,1,6,9,Dependable
Male,33,2,1,9,1,10,Lively
Female,45,8,8,6,6,2,Responsible
Male,36,8,4,6,5,5,Responsible
Female,29,10,3,3,6,6,Dependable
Male,48,2,1,7,5,6,Extraverted
Female,53,2,2,7,9,8,Extraverted
Male,55,7,10,1,4,10,Serious
Female,40,2,3,8,2,1,Lively
Male,35,8,9,7,9,3,Responsible
Female,44,10,9,5,1,2,Responsible
Male,43,9,4,5,3,4,Responsible
Female,24,1,4,9,10,3,Dependable
Male,33,2,6,9,8,5,Lively
Female,37,5,9,8,4,8,Lively
Male,24,2,7,6,6,1,Dependable
Female,59,8,8,5,6,8,Serious
Male,47,9,9,6,2,2,Extraverted
Female,43,10,8,2,10,4,Responsible
Male,50,8,5,4,3,2,Extraverted
Female,38,2,2,9,6,8,Lively
Male,32,4,2,9,1,2,Lively
Female,49,1,7,5,3,1,Extraverted
Male,20,9,5,5,2,5,Dependable
Female,24,1,6,1,5,1,Dependable
Male,48,1,2,3,10,3,Extraverted
Female,37,9,7,6,5,10,Responsible
Male,29,4,3,5,8,10,Lively
Female,63,7,6,4,4,7,Serious
Male,55,7,3,1,7,1,Serious
Female,57,7,7,2,7,4,Serious
Male,32,3,10,1,2,9,Lively
Female,23,8,2,9,8,10,Dependable
Male,28,7,1,8,5,3,Dependable
